Image Master File,New file,Group
https://cdn.amplifi.pattern.com/98bee36b-93e7-4814-98c1-781f589a6d3e,S4WR044639_BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/8ed58255-8180-45da-b013-33f2a9179eed,S4WR045947_NAVY_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/5fa60cfd-8bfe-4687-9c94-53f53faa245e,S4WR045947_NAVY_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/cb498461-7e92-43d6-927d-35d71c6c44cd,S4WR046162_BRIGHT WHITE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/a2c8c201-964c-4be6-a24b-1a325d994d46,S4WR046116_JF BLACK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/9c34c513-7a16-4087-9deb-13a28dc12c65,S4WR046674_BLACK_Lay Down_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/b10e6db1-5621-4509-be0f-10a9574132c2,S4WR044527_BLUE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/de53fbc6-690c-4e43-991f-fb63de999fb6,S4WR044532_BLACK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/f62e42fd-90a3-442c-a1f2-e851dc7d58ed,S4WR045769_ARMY GREEN_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/1bf926e6-fee0-439e-8efc-4161997d35bf,S4WR045665_JF BLACK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/28f4251a-ed16-4030-8d4f-61fae4705e2a,S4WR045665_ARMY GREEN_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/f32f9280-11d7-4ccf-8904-458217f52130,S4WR044471_AQUA_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/a5f14ceb-6b5a-4b39-bb16-f44591197256,S4WR044500_DK. ORANGE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/37542207-d7c6-46ef-a996-c147f75c24c2,S4WR044474_BRIGHT PINK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/74799e86-0a1a-4a90-b72c-f494611cac13,S4WR044559_BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/5f1a6647-9710-417a-992b-deb3d7b79f10,S4WR045322_BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/2c1f7a6c-d111-450f-a66b-295ed8dbec28,S4WR045402_MAROON_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/f26ef322-5edf-4ae0-8368-c312332b8799,S4WR045750_DK. OLIVE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/b6bbd78f-e07d-4049-a643-623d7e35d45e,S4WR045769_PALE BLUE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/3a031a77-62d9-451e-80fa-d554c5edc9ff,S4WR045535_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/3cba9ffe-fe4c-497b-9810-79f68e05e551,S4WR047270_YELLOW_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/04458346-5c64-4595-98a0-c11781faf789,S4WR046116_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4852fc4f-ac03-47e2-b723-e7fca88be837,S4WR047270_YELLOW_Lay Down_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/57c666fc-788e-48f8-a2e9-c397aef1934e,S4WR045095_LT WASH_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/dff36662-38b9-42e3-bafd-4509cb20c2b2,S4WR044569_OFF WHITE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/3870cb09-fc03-40fa-a7fe-2ed59f82324b,S4WR044638_KHAKI BROWN_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/eef59ed2-bdf4-4c17-a769-00e34fecb7da,S4WR044569_OFF WHITE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/bb11a4a5-f9ef-4362-ae58-da1d927ba198,S4WR045526_MED WASH_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/c7820560-dbfe-4f58-ba3a-d1d4adcd133e,S4WR045406_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/356401fa-f6f4-4d07-8ac9-152ae956d6a1,S4WR045665_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/81e5b9f0-6f55-47ee-94d8-5a4c20cb45f7,S4WR046664_GREY MELANGE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/8c942564-4de6-45d7-97b3-43e24eb6d98a,S4WR044527_DUSTY BLUE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/7097632e-0e58-426f-bb4c-0d6f41d6518f,S4WR044537_BLACK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/ef0dfd07-b586-423d-b3ac-d2477e70532a,S4WR044559_BLACK_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/ff6d0c2d-45b9-4026-af49-46684bdf0fb2,S4WR045402_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/bee2d61a-5625-4533-bbdd-eb110d601db0,S4WR045525_DK WASH_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/649b66ac-5e2a-4596-927f-19cb1853bb6f,S4WR045750_DK. OLIVE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/cc1e24a7-36b1-488f-9d44-14a82d75937b,S4WR044549_DK. GREEN_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/c6c56d84-2176-4f3b-9bec-f9142844a754,S4WR044549_DK. GREEN_On Figure_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/e4b35146-6373-4361-b642-f3d8d9a9e267,S4WR045535_IVORY_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/3fefbf27-bef3-42f9-b359-55991905cad1,S4WR046162_JF BLACK_On Figure_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/a5b90494-b207-4f36-a0c2-92faabdd876b,S4WR045410_IVORY_On Figure_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/12ff9978-e6dd-4a95-8a6f-e55bcad85b9e,S4WR045987_WHITE_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4d26b470-518b-4ff8-bacd-ce541331fd10,S4WR045947_NAVY_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/a87ec2d5-e333-4214-8690-328662d3f2a2,S4WR045363_WHITE_On Figure_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/daad8cfd-7c04-4b0d-97e5-fb71b43448cd,S4WR045153_PASTEL GREEN_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/7ed5b084-0878-4730-bcc7-75babae27fe8,S4WR044550_BLACK_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/f0aa6956-006a-4968-8609-8eee1773b033,S4WR046317_OAT MELANGE_On Figure_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/9ff835df-7354-473e-a1a2-c16079290dee,S4WR045701_IVORY_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/73c13a07-4d39-49a8-b971-663653c27a3f,S4WR046763_WHITE_Lay Down_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/acd34cc9-77d8-4b41-97f4-6d743454ed78,S4WR046763_WHITE_Lay Down_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/9355600b-8291-4405-8446-6378c36b994f,S4WR045652_LT WASH_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/bfcc2196-c23e-4f35-956b-6450b63658d0,S4WR046066_TAUPE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/31362872-c081-4f9e-96b8-d7aeeb078145,S4WR046017_OFF WHITE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/7ed0e61c-3824-4f34-9acc-aa634eba29d5,S4WR046323_BRIGHT AQUA_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/8c1a92dc-e558-4d89-a683-6af7da381b8e,S4WR045964_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/23993a1f-2fb7-4464-b2ba-ddec540837e8,S4WR045099_MED WASH_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/d264a016-18d6-4488-9f9c-117bc1c93699,S4WR047281_BROWN_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/bd1dbf4b-c52d-482a-9481-440c30b0c5c2,S4WR044496_WHITE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4385dde0-21fd-4fea-8e84-ad9988740d4e,S4WR046335_BRIGHT AQUA_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/cb291b65-c1f1-4292-a225-c975a9a0ab88,S4WR044566_BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4596c173-6312-4f3b-885f-64deda51c118,S4WR044521_BLUE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/91a5c250-722f-4832-a037-73502a56fef0,S4WR045965_LT. YELLOW_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/664cf78a-526d-450b-a738-5d4b7cb573dd,S4WR044599_DK. AQUA_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/dec98a09-40c6-42e6-9ff2-d08a8bb80947,S4WR045535_IVORY_On Figure_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/a0f09a13-919e-4f56-b196-1b92b46c7c05,S4WR046669_LT. YELLOW_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/65aa7bcd-bf6b-4528-9b85-8f20e7affb8d,S4WR045701_PASTEL BLUE_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/dc7d5836-ce33-4079-9e03-160d6d799b21,S4WR045701_PASTEL BLUE_On Figure_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/11ec9284-d8e2-4877-b8ea-991eddb83d5a,S4WR046162_JF BLACK_On Figure_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/0d93b5c4-9caf-4ee5-b8d4-3a7624fa8054,S4WR045994_PASTEL YELLOW_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/109d117c-4766-4c23-ae55-335e443a02df,S4WR045412_JF BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/036e1882-8786-433b-b93e-8e68f3212c4a,S4WR046667_BLACK_Lay Down_Left-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/c0b6b270-a027-4561-bf7c-b1225af7f076,S4WR046667_WHITE_Lay Down_Rear-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/5f73d144-e192-4780-8b3f-99c550e923f1,S4WR045620_LT. TAUPE_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/96b208d8-e757-423a-9a2a-3e2acd8e6ebf,S4WR046672_TAUPE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/d69b3b16-8ce6-4e1f-8c5b-d723ccb4c67d,S4WR044493_BLACK_Swatch_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/3c25ea52-e4f7-4b41-baea-8f6d24bca750,S4WR045291_GREEN_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/44c1a252-d46e-44a0-8cc2-330d3b09f3d6,S4WR046673_CREAM_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4aaa28c0-bc51-4eb1-924c-1a2f31d373b0,S4WR045323_KHAKI BROWN_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/0ae8d1b7-dc96-4f20-a46a-2580e1e86f83,S4WR045410_GREEN_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/79ffd0a4-1385-4644-accb-7cbe78f88bb2,S4WR046669_DK. BLUE_Lay Down_Forward-facing_SPRING 1 WOMEN 2024.tif,group-2
https://cdn.amplifi.pattern.com/4a350d0e-405a-481d-9e5a-e6ff2ddda8f5,T4WR043648_CHARCOAL_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/e942b43a-acf3-481d-a035-f635ef67bbec,W3WR044008_PRINT 1_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/5e31c706-516d-4a5b-a746-2ea4d3752529,W3WR043594_PRINT 2_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/daaca727-82ca-46f4-b81f-b4e157530d4d,W3WR043598_LILAC_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/ecc8ff79-db43-4442-8c00-a244d72d2ab3,W3WR043614_GREEN_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/1f20d719-8b59-4b81-9df1-e36b37219281,W3WR043600_WHITE_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/c79d33f8-e8cc-4e64-bfd3-883e052e8da4,W3WR043602_GREEN_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/9aa8ee0b-8a32-4f0d-a257-464238af67f6,W3WR043614_LILAC_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/7d6e4ecc-2316-4ae3-b1a9-42506e49574a,W3WR043616_BLACK_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/86de4780-c0db-43a5-94e6-029e0a15e13d,W3WR043620_BURGUNDY_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/4ca6f9d0-66ca-4e9f-8235-c0f2319bfc9c,W3WR043620_BURGUNDY_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/df7696b6-c67e-41ca-9eef-9014435c270e,W3WR044019_GREEN_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/3a1a8967-e923-4bbc-8e04-af2fb842782e,W3WR044022_GREEN_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/3c529243-52cb-42c6-a83e-a1a1a59a2be2,W3WR044051_RED_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/0a58e407-8c4a-4a06-a159-5f0871e06505,W3WR042738_LT. PINK_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/0de30cb4-6879-4a8f-963c-8071b4b53212,W3WR044003_CHARCOAL_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/feea469c-2e3a-49e6-aceb-05df87cea183,W3WR043661_BLACK_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/1b5e81db-64b8-437f-b616-70428395b147,W3WR043508_BLACK_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/3395b4a8-78ff-4e53-94e8-4cb3fa74872c,W3WR043600_LILAC_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/e0ec58fb-06ac-452d-a441-3cc1bcda75f6,W3WR043598_WHITE_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/0eb9cc3a-f75a-42fb-af90-236ba14fa2a9,W3WR044019_RED_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/1fd9dcb6-93cd-41fd-a43a-2db7e0f98aef,W3WR044051_GREEN_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/e972ab02-87b2-492f-8b7b-91e3cb4373c4,T4WR043648_CHARCOAL_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/c037ba5d-8105-4480-9a76-adef37481876,W3WR043661_BLACK_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/13511ae7-2e7a-4cc6-8fbd-f2bbe803945e,W3WR044019_GREEN_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/3f1f4912-41ad-4958-a9d5-bd16c0dfa554,W3WR042719_PRINT 3_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/6f0952c2-0c91-4660-892d-311d7eb5d7d7,W3WR042738_ASSORTED COLORS_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/a2bde351-2e6a-4a15-937c-672745892de1,W3WR042719_PRINT 1_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/17ad8f4c-824c-4343-af4d-cfce4c98017a,W3WR042738_LT. PINK_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/ed727e97-8aee-4e79-abc7-fbf561447675,W3WR043600_GREY MELANGE_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/b0863cb8-3fab-4635-bac4-d422486a03a8,W3WR043598_WHITE_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/b95ea194-33e5-4942-995e-948408a4b2cd,W3WR043602_RED_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/9c1564d9-133d-4600-bc3a-f5e56c267e72,W3WR043616_BURGUNDY_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/70da9326-6073-4db2-8076-57f2d4d134be,W3WR043620_BLACK_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/8767fb3b-dea4-4c92-9ee2-e33c56212b03,W3WR043618_LILAC_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/e41acfe9-c76f-4194-9d8c-eea55c823b4a,W3WR044006_PRINT 1_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/6058b0ac-6565-4af8-a093-569a657ea336,W3WR043595_PRINT 1_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/7259a08d-f92b-4652-8730-c1320e5d7c86,W3WR042725_GREY_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/4b00fffc-9fa2-4af6-a195-30c6651ac747,W3WR044022_GREEN_Lay Down_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/cd549241-8453-4ab0-bbf3-3209ec390335,W3WR042738_RED_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/63f90720-e0aa-472b-9161-2501c905ebc4,W3WR044003_ASSORTED COLORS_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/c6d120c7-750b-428e-9660-acf584f817da,W3WR044003_RED_Swatch_Forward-facing_Winter 1 Women 2023.tif,group-2
https://cdn.amplifi.pattern.com/6ecc4445-0645-4871-bd78-e8148a6941a6,U3MR037684_SLATE GREY_On Figure_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/4a47569c-61d7-4ccb-8ad8-99edabdb7f1b,U3MR037685_SLATE GREY_On Figure_Rear-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/d5102e36-32ba-4ec5-b4cd-46f8a2b4b310,U3MR037613_PALE BLUE_Lay Down_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/4cedff96-cc47-402f-8f19-9c8a35947634,U3MR037684_JF BLACK_Swatch_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/aea9af09-c65b-494a-a1a4-51fd3e87cb5f,U3MR037613_GREY_Lay Down_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/2e96be1b-a19b-4a4a-b1a2-29a7ae365820,U3MR037685_OLIVE_Lay Down_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/a04ebc63-d5ba-41a9-9f1d-b76ed2b22b03,U3MR037613_PALE BLUE_Swatch_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/ed87932c-fdfd-45d2-b348-ab4183fc610e,U3MR038583_BLUE_Lay Down_Forward-facing_Summer 1 Men 2023.tif,group-2
https://cdn.amplifi.pattern.com/fef87962-855b-49c0-92fa-329666e76b66,S3GK038241_ASSORTED COLORS_Lay Down_Forward-facing_Spring 1 Children 2023.tif,group-2
https://cdn.amplifi.pattern.com/e2a0e990-63ce-44bc-9ced-d725686c803e,S3GK038241_ASSORTED COLORS_Swatch_Forward-facing_Spring 1 Children 2023.tif,group-2
https://cdn.amplifi.pattern.com/daae1d47-7678-4b08-a299-c532e1d0c705,S3GK038241_ASSORTED COLORS_Lay Down_Left-facing_Spring 1 Children 2023.tif,group-2
https://cdn.amplifi.pattern.com/e91ccf22-9fb6-4b33-859c-d06073f43620,S3GK038241_ASSORTED COLORS_Lay Down_Right-facing_Spring 1 Children 2023.tif,group-2
https://cdn.amplifi.pattern.com/316dffd1-6c6c-4aee-bfb8-3848a58b6d5e,S3GK038241_ASSORTED COLORS_Lay Down_Rear-facing_Spring 1 Children 2023.tif,group-2
https://cdn.amplifi.pattern.com/e1547a34-c4a5-4e6a-a4cf-80aa361c6816,W3WP044672_DK. RED_Lay Down_Forward-facing_WINTER 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/fcb666d0-26d3-4c24-9d0b-c0e0929eec9e,W3WP043330_BLACK_Swatch_Forward-facing_WINTER 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/0de29fc2-bd5d-439e-a15f-284f9dba6db6,W3WP044964_PRINT 1_Swatch_Forward-facing_WINTER 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/b4da985e-22b5-4645-81b7-c1bca9de6d00,W3WP044964_PRINT 1_Lay Down_Forward-facing_WINTER 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/13139a05-58ff-412d-a629-7810add17d6b,S3WP038375_GREEN_Lay Down_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/fc9a7bfa-a4ed-4060-8f97-b8b92849cabf,S3WP035393_GREY MELANGE_On Figure_Right-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/c5904083-11ca-4ad4-8042-41c466b10eff,S3WP036219_LT. GREEN_On Figure_Rear-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/bd9502ae-f626-43d7-9cae-2f2bc14bc239,S3WP037982_BRIGHT RED_On Figure_Right-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/8f0139df-d787-480b-902a-db1de36b7ac2,S3WP038375_GREEN_On Figure_Right-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/c541c9c1-d2e5-4d21-bfbe-7d239087bb65,S3WP035443_GREY MELANGE_Swatch_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/c289cb4e-79f2-4d05-bff2-9b63edb72c0d,S3WP035436_LT. BLUE_Swatch_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/2fd2781d-e897-4f50-9786-ed420ee47735,S3WP035414_BROWN_On Figure_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/d8fd42f7-e737-4181-88c0-759e6802c4fb,S3WP035393_BLUE MELANGE_Swatch_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/cd54769d-699a-4232-9490-cf698318bd91,S3WP036220_LT. YELLOW_Swatch_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/b0ccf297-2d20-4b47-90e7-bea097103bb8,S3WP035443_BLUE MELANGE_Lay Down_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/ae213fcf-0907-448a-b96f-753f5d0be720,S3WP035393_BLACK_On Figure_Right-facing_SPRING 1 PLUS 2023.tif,group-2
https://cdn.amplifi.pattern.com/877c35fa-8f7b-467b-aa86-783368c41d20,S3WP037996_DK. BLUE_Swatch_Forward-facing_SPRING 1 PLUS 2023.tif,group-2
